date,keyword,platform,mention,sentiment,title,link,category
2026-05-05,티빙 신작,Google News,1,neutral,"티빙·웨이브, 2월 1주 주요 신작 및 화제작 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE83WVVjNzYyMmh3M3paVUdnN3UyMVRZTXB0R1YtZDV0S2lULUlid3BZOTBLYV9jT05NazJyYVZaenk5VDM5N2RiWm1BcC1CT2pYTE5JZzFrbnh5ZHVfUFlUZjhCMmY?oc=5,NEW_RELEASE
2026-05-05,쿠팡플레이 신작,Google News,1,neutral,쿠팡플레이 금주의 추천작: 4월 1주 차 - Coupang News Room,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1Nd0FKZWU4bGlzeWFzWEwzOE85dy1CbTdiQW9HV0ljcE5wYVliRmh3b2UtSWlwUDJvQkZZcmhTZzdHTXJQNk1rV1hYY3B3TkZ6a3c?oc=5,NEW_RELEASE
2026-05-05,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이의 승부수… 김향기 앞세운 ‘로맨스의 절댓값’, 왜 기대되나 [IS신작] - 일간스포츠",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBJYWg0aExkNFpoQXF3a1I3d01hcVRrR0F1LWl3U1VyMTVUdEQ4alZhamNERXQ3emF5eXdXVW1pU0dJZkNqWVFCVl9oSU0wSlBPVzh0ZDltVmZXb0U?oc=5,NEW_RELEASE
2026-05-05,쿠팡플레이 신작,Google News,1,neutral,[같이보소] '단종'의 눈물을 안방에서 본다? 쿠팡플레이의 선물 '왕과 사는 남자' - 테크M,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1mOFdvRVhNSjFUZVNadWFSR19qVVVvX21CNEtYbExLZERrTnFyQW9iQWVvWEZ6TVFZbjhfSS1BTVYxQVJ2NERPYlM5Zk1GUGwyZGI2WFI2ajctSmdsQjlvV1JsRGtIQdIBakFVX3lxTE1BNHJrblRHanR5LUNNRFBIUzc4WUE3ZEM3amNlaFRRTHRRNGlQandvb0ZBRjNPNTRuSHI1R3RpWC01NHNzOG93Y1VkcDkwNDAyb3J3eU85ZEF1R1FZN3J4cUxmOElHVjBtQUE?oc=5,NEW_RELEASE
2026-05-05,이번주 OTT 신작,Google News,1,neutral,[뭐봐영?] 레옹·영웅본색·엔칸토...이번주 OTT 신작만 모아봄 - 서울경제,https://news.google.com/rss/articles/CBMiU0FVX3lxTFAwZzNZQk9HbHoxSTVTWkhyRWRQVHVrOWQ3cWlEeXRfN2VJaVo3S1owZUdxa3lSNjlGSEw0MUVNYW5PbzNPQjBvYlFSdHZjZlhRdTdB0gFTQVVfeXFMUDBnM1lCT0dsejFJNVNaSHJFZFBUdWs5ZDdxaUR5dF83ZUlpWjdLWjBlR3FreVI2OUZITDQxRU1hbk9vM09CMG9iUVJ0dmNmWFF1N0E?oc=5,NEW_RELEASE
2026-05-05,이번주 OTT 신작,Google News,1,neutral,공유가 온다. 비밀스러운 결혼 스토리로 '이번주 넷플릭스 신작' - 뉴스버즈,https://news.google.com/rss/articles/CBMia0FVX3lxTE1GRmVFdjRMTmRCSVVwV1JuSDdXZGFCUy1xeDBRLU02cklCblQzdWZwalJOZW84ekRJMktuZW9TYmpVU3FJYTd4Q2cwQ0pKNTktX0U0c3c3Vi12MDJIZHJWQkRCRnNkaklKUlVB?oc=5,NEW_RELEASE
2026-05-05,한국 드라마 화제작,Google News,1,neutral,"‘20주년’ 서울드라마어워즈, 10월 2일 개최…화제작 대거 출품 - 매일경제",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5yVzB0Qm81M1YwSnA5YzJXc3hBMUF0c3lDSVd3amI2X1E1b0JfMEJEYl9qTDJtendVLVJLNlVvLWhVZ2J2c2c?oc=5,GENRE_SIGNAL
2026-05-05,한국 드라마 화제작,Google News,1,neutral,맵고 뜨거운 화제작 '클라이맥스'에 대한민국이 들썩들썩! - 아이즈(ize),https://news.google.com/rss/articles/CBMiZkFVX3lxTE8xT0lUeF9fZWFpY2Myc1o2R1pfY3NrTGNGcFYtOEJfem5TSjFYbm9uVUhja21xQnlnSENmQ3pJS0tzUUFEQ3FxOVBkUkRybFY3U0ZnUGNWQ2dMTEtVbFFIdnZKbmUzZ9IBakFVX3lxTE5PLUJGdXNzemRCaERWeHRMNkM4MDZWREVTTUlRRU45dHNxdWkzU013YjAtWTBON0tBMTZwU2o4Q2R6SE84MmlWTWN5bXg4dnlYZl9CeThQVHdEVUc4b3BZVUlmbjBqNWwyYnc?oc=5,GENRE_SIGNAL
2026-05-05,범죄 스릴러 드라마,Google News,1,neutral,시즌2가 더 미쳤다…공개 3일 만에 '2위'→전 세계 장악한 韓 드라마 ('사냥개들2') - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1tX1FKOExVQ1hmZWFTMnV1ZUpTb2dmS09UYnAzb3ZnVFVxdTFBWF8zMEpOZHE5d2otakViZmwwOG5WbnEtMGVYNzhTYlRkYjg?oc=5,GENRE_SIGNAL
2026-05-05,가족 영화 추천,Google News,1,neutral,"[Trend&Bravo] 추석 극장가, 세대별 원픽은? 추천 영화 5선 - 이투데이",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9SaF9lN19jZlVLaEZkVXc3NXh6a2hlVGdUR3QydU9DSTcyVHBYUmd0MEFXZG1LT1lOb0ZwLW1mVm15dTRNdGJiOXNDSHFqT0dDTmt2aVNva2JqUQ?oc=5,GENRE_SIGNAL
2026-05-05,키즈 애니메이션 신작,Google News,1,neutral,"키즈카페 대신 '키즈가든'…순천만, AI 애니메이션 캐릭터 선봬 - 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9fdUZrYWJOUlZWemU0NkNVSUtvU1NFbGJjTXJUNlJVRndVVTRMd0ZlaVBSbnE1c181ZGJBeTgxeVd5Zk1BYkU1RGR2ZzhjTmVjVTd6bW9MWmpJZGo2b3VaV0xnbWVwT0ZwRVZkc1pzTVU4MmM?oc=5,GENRE_SIGNAL
2026-05-07,B tv+,Google News,1,neutral,"""OTT 유목민, B tv+에 닻 내렸다""…SK브로드밴드, 누적 시청 1억 시간 금자탑 - 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE54T214bklIdV9NR0VjR1FQdEl1OF9UZVZ2eDBsSTZxT3FYTVN5X0VhQ2NZUFdmYzEtX3hteW10dk9Fem85cXdBZ1Q4NVhGUjAwRDlMYW96TXRqUUFIVFpGdDF6Y1ZIMFY5UmM2NWV0aDJHME5B?oc=5,B tv+
2026-05-07,넷플릭스 인기작,Google News,1,neutral,"[덕영고] 넷플릭스 최고 인기작, 영화 - 우리학교신문",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1SWG9FNWdhQnFJY1VXZUp4Q3RjNXM5eVQwRzdCQTUyeThGRW9BV1BmZldpeEVsdkNQak9FQmk2WnphS3VIcy1faHpfM1hlQ0hq?oc=5,OTT_TOP
2026-05-07,디즈니플러스 인기작,Google News,1,neutral,"‘메이드 인 코리아’, 2025년 디즈니플러스 공개작 중 최다 시청 등극 - 매일경제",https://news.google.com/rss/articles/CBMiZkFVX3lxTE02R09WeXFoR01LRHlzWFhrbG1IUUg1cmt5Y3JMbjdVV3lhcFM4dXIzOXBnN1BNWUU3enRCOEUwN0N6cEV4elgyeFhiWTV0QTF4bExHa2k4RmZFQmlaaEJSdnJWaFpoZw?oc=5,OTT_TOP
2026-05-07,쿠팡플레이 인기작,Google News,1,neutral,"‘SNL 시즌8’ 추성훈, 10년만 복귀 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1HTm9ia1JQQkw2NmE4Q3pkSEFWcmhoZ240X1BGQ0pzZ0UxQzVjUXBRV3I2MFZkNFloOS10X0ttNWRpRUNJRk9YajZPanpuODg2TmxNbzRNbzBXbzl0a0Z3a2I3WXg?oc=5,OTT_TOP
2026-05-07,쿠팡플레이 인기작,Google News,1,neutral,"[보도자료] ‘UDT: 우리 동네 특공대’ 쿠팡플레이 인기작 1위 등극! 3,4화 연쇄 폭발의 진실을 둘러싼 전면전 돌입하며 몰입도 최강!! - Coupang News Room",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBKa21QZ085aGh2NGxaVWF0bzgxbUlWSU1IM2xpcXVZSExZUHVrMUZNWGNwMjFYQTl0OEJocElDUUJxaVpvM19PbXNDRzg5VlZyb1ctSlhiUnlORWZkbmNqaFdR?oc=5,OTT_TOP
2026-05-07,쿠팡플레이 인기작,Google News,1,neutral,"‘UDT: 우리 동네 특공대’, 공개 2주 차에 쿠팡플레이 인기작 1위 - JTBC",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBIX1lGYzF3Rm93NWlWckJqamdaTGRSNE1TNDFVcmNuVko3aTJrbERVQjQ5RFIzazhNREhrQk1ueWk4a2EwbkNPYXJQV25JY0p4ZW44Vw?oc=5,OTT_TOP
2026-05-07,넷플릭스 신작,Google News,1,neutral,"넷플릭스 신작 라인업, 임영웅 몰아보기→'멋진 신세계' - 스포츠한국",https://news.google.com/rss/articles/CBMicEFVX3lxTE1zeGFjSVF6dkg5cnl3MEdMb3NzLUNZSmZYRHhtUkxXY0NGazhmNFpKall1b08zNFJ3ZGRqRWZ5Vkd2a1oya19MZmQyLTRYRmxrdmpDa2hGUlBzSV81a1lxQlpDZTdWSjdEdEpLSTJ0aFPSAXRBVV95cUxNLWJUekpYa1ZZWm84MDR4NGRjVWtxZnhhT2FLZFZzVUpoS3dpaVFQeUY0MHNJOEZhN293aFR0Sy15NFBZemM2NFdTMms1NmxmYnlabnN6Mkh5aS1xbnpWQ1F4TTZ5MUFqbGVINUw5bEVNWW1FOA?oc=5,NEW_RELEASE
2026-05-07,쿠팡플레이 신작,Google News,1,neutral,쿠팡플레이는 늘고 티빙은 줄었다…2위 경쟁 격차 확대 - 아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5Dc2ZkX09idmFoTmRfLURpejJmdjlUSmZ2ckRWSGJ5OWM0ZVBHRGVrODZDYzVCa3lld2tYdjl1VFh0SllnTjVWTlBITnBVZURPYlpNSWJEREEzUdIBWEFVX3lxTE9FNlhpdERaLUwySVhnOVBEamhBTjhzQ2tZaFlYX3VEMjdoYjA1dlpzTVp1Y1RKUk02bU04X1VGODZOSUsxakRJWkF2N3hLWnBuV3FWWkhXTjk?oc=5,NEW_RELEASE
2026-05-07,쿠팡플레이 신작,Google News,1,neutral,[이번주 뭐보지] 쿠팡플레이 ‘강호동네서점·웨폰’ 등 신작 공개 - 천지일보,https://news.google.com/rss/articles/CBMiakFVX3lxTE1SRDY4LUR2VGY5RW15el84Z05Yc2dnZTUybXBNeUtGUkxqR3QwT01tZlc5ZEV4dEdtMTB3VjlCeXdOcWoybTBHWlVjaVlPTXFJVk1sWWZBbkdZaVB0UEs4ZElTcG9pSF9Rd0E?oc=5,NEW_RELEASE
2026-05-07,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이 ""우리 사명은 가장 만족스러운 엔터 경험 제공"" - 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBxQWJWSzAzWWoweW1nVWZ0LUd1OE11UlpDY1BMY0k4elVNTHJhMzNiTnBjU2s0SXVXeGVWY3JmX0loekVzdElyYjRzNk5HT19QNmRISTlB?oc=5,NEW_RELEASE
2026-05-07,가족 영화 추천,Google News,1,neutral,'보다가 가족한테 연락하게 되는' 넷플릭스 영화 추천 5편 : 네이버 블로그 - Naver Blog,https://news.google.com/rss/articles/CBMikAFBVV95cUxPaFlIWkl3OGJQM2FXTkRQU1RHZ1FqM3V0MjZXWGQ5ODVMbGxneHpaSjQ4WERMcVJXaENXc3FQRTJGcThhRW8yX1psdlhQUndNNU9HNGRFQUtJdG9LWlFtRnZYc0VpSTNQQlQwN2Z5YS13cVlKTjBMZGtLUkpwdlVNVTZ4QjRZWG9QVEctVHlTUGk?oc=5,GENRE_SIGNAL
2026-05-08,B tv+,Google News,1,neutral,"누적 시청 ‘1억’ 시간 돌파…OTT 구독, B tv+ 하나로 ‘만사형통’ - v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1OOEw2NFdOVWhic1NRSmhhT3hyd3FySjBtVFRVbmlmV0xBWWZ2TlBobXd1c3h1ZkFJM1ZRM0phUE43cHM0bi10U3lqR3E1WllTR3ZWbw?oc=5,B tv+
2026-05-08,B tv+,Google News,1,neutral,"OTT 갈아타기 시대에도… SK브로드밴드, ‘B tv+’ 1억 시간 돌파 - 비즈트리뷴",https://news.google.com/rss/articles/CBMicEFVX3lxTE5EQjEzVmJRYkZFcWhBdnpxem82WUtCUXF1eWdGejZ3OWVBNWlXYXptQzZOalhFWjNyQUZ0Ym5VSWk3a2IxdXM2azRpWEFrWnpMRlM5YzlCbzdUYUlXWkt1aFZVWWt3dGpIVFdWWVNtdDg?oc=5,B tv+
2026-05-08,넷플릭스 인기작,Google News,1,neutral,"""93개국서 1위"" 역대급 폭주…넷플릭스 휩쓴 'K콘텐츠' - 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBheWZKNUVhNHVsNWxjYTQxRGZIelpjMUx1cHJnRENZNlN5dXZsSVJCdkNoaGY1ZENBaUtHc2JFX3dKcWthVjZ4MDlNTngwWjZTVTBWUk1KYmZ1Z9IBVEFVX3lxTE5KTXJCV3pRSFhpNkdWSUlLNmd6TUNXY0owNDZINVpIMmRUdkZqYVM1ZnVod1l4emJzTzhKY0swNDV3eEEtODZFNXZEVGVITkpyZ3JDVA?oc=5,OTT_TOP
2026-05-08,넷플릭스 인기작,Google News,1,neutral,요즘 대세 '막장드라마' 넷플릭스에서 보자 - 브런치,https://news.google.com/rss/articles/CBMiTEFVX3lxTE4wWVlsdC1wQkZPU2pnVUVMd2xzQTFnYkVYRnZkdkx3MU5TeHdkdEJ0SmFUMmpId3JFWmlkSmxzVDBKX2lzMmVuTTVFcWg?oc=5,OTT_TOP
2026-05-08,쿠팡플레이 인기작,Google News,1,neutral,"‘SNL 시즌8’ 추성훈, 10년만 복귀 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5sd251aFZzUjZNQU44a3B1REs1Yzl1c2ZWU2kwMnFGemRhZjB1dVhRQVNyTDBwVGNjVHFsSk5KdzdVcndXbXVYVXdnZUtfaUlELVhCZ1Zzc28zb0lGa3RNSzVCNVdoZjVM?oc=5,OTT_TOP
2026-05-08,OTT 화제작,Google News,1,neutral,韓 BL드라마 ‘복숭아 꽃이 피었습니다’ 글로벌 OTT 화제작으로 ‘우뚝’ - 매일경제,https://news.google.com/rss/articles/CBMiV0FVX3lxTFB0ekFyMGQxNEdoX3BCODNKb2Nwem9sMlhDMXdyQ3k3bmV3azJBcU9DRWZUaFhRbnJCX2lLZmtEbXlZRG1XRG1tRVZXam1rbGFjNFpHTTluMA?oc=5,OTT_TOP
2026-05-08,넷플릭스 신작,Google News,1,neutral,"넷플릭스 신작 라인업, 임영웅 몰아보기→'멋진 신세계' - v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBqY1hnV0VoTjRZNnJVcjAxZ3J5QnN3S0RuT1dKYl9NSm1YYVFoTHdTcXdpVFNib3JvUXJ2N3ZIZzFiVEZPanpzSmZIc2hWaTRGWDRqdA?oc=5,NEW_RELEASE
2026-05-08,넷플릭스 신작,Google News,1,neutral,"'더 글로리' 잊어라…노희경 신작에 송혜교·공유 등판, 2026 넷플릭스 신작 리스트 [스한:현장] - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9weE9TZVQ3VDZ6VFZqQjJJRWU2MmNSTmRGbXhzWWE5bDVRVmdxZHo3TEE4TnViTktlTmE0dG9qTVFXbEVIeUFib2xnNFlCRG8?oc=5,NEW_RELEASE
2026-05-08,티빙 신작,Google News,1,neutral,"티빙·웨이브, 4월 4주 주요 신작 및 화제작 공개 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE54X0J6N3Z3VkVCOHl2UjZZUmM3dVZabGczV0NMRGtzWlJ1NTlzWVliM1MxSGxkX09oZkJBZlBKM3Uxc0t0R282MzJVQnBkNEtEQ1hJN3pxNWVWRkdzVVJmTGZwbGs?oc=5,NEW_RELEASE
2026-05-08,쿠팡플레이 신작,Google News,1,neutral,김혜수·배두나부터 손흥민까지…풍성한 올해 쿠플 라인업 - 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE8yeEROUG5tOWp4OHk4a1BlUnRGZkluWTBJbjB1ek5uQmNZQVZPams4aThvM0Fpb1VGZTVqdmlRd1ROdGRyM3pGREJiV1ROVE1fUHdsanRSUEFQSm_SAWBBVV95cUxQVm52WmsyTVZ6Q0xzUWxDRmtnRGoxRnY3UGt5SXRzcWw4MnNVNUI5QktOVzNZRjlWWUJjQTRXeU1jalNxbFpZd25YbERSZTBVSnhiLTQteHRKdW1yOTVmNTE?oc=5,NEW_RELEASE
2026-05-08,이번주 OTT 신작,Google News,1,neutral,"""주말과 맥주, 그리고 OTT""…넷플릭스·디즈니+, '주간 신작' 총정리 - 월요신문",https://news.google.com/rss/articles/CBMiakFVX3lxTE9CQnF4c2lsNVZQYjJZUU5KVU1iREY4aTVuWTJ4YkdXTFh1Rk1QdTJIczBNdmxEQ2RLUEFISEo0NWJQcHItMFd4c0RDb0FhQjhSQ2xaNURpY0VmZV9lUVlpSkpaSXdUX3VnalE?oc=5,NEW_RELEASE
2026-05-08,범죄 스릴러 드라마,Google News,1,neutral,"[단독] ‘확신의 라이징’ 차강윤, 새 드라마 ‘대리수능’ 주연 낙점 - JTBC",https://news.google.com/rss/articles/CBMiVEFVX3lxTFB5ZFljVkZOVGxVRVdUQzc5XzB4QnNaQndMOE5GUjZ0SktudEhRUW5pOFd0LV9lV0xxM3poMnRIRndTcVR0V0cwQmF4eEFvMzJHdzdVcQ?oc=5,GENRE_SIGNAL
2026-05-08,키즈 애니메이션 신작,Google News,1,neutral,"니켈로디언, 미취학 아동용 신작 애니메이션 '미스터 크로커다일' 미국 첫 방송 확정 (단독 보도) - Animation Magazine",https://news.google.com/rss/articles/CBMi9wNBVV95cUxQYjgzWEhtVjJkVG9sbm9uSUtWdVVYdjZCS1VHNDBiQ3FtSXI4V3BUVGFrWkNnU1Y2X1FQLWtFejlTYnhuellvZGRIZEh1cGk4WmFlSThWbVVWVmFTSGcwN2lzTktCZXI4Q25FeVZxem04NGd5Q2lpc1Y1bHA2bURqdTZvc083Wk5RRUFBMEUxS2VkQ3JGV3BBWldEQUx0M1NMZmZLRDAxT0V0WVltWUZZeVZTdXZTbTVEOWZlaGJROU5pV2R6R0hqcnluOXFuZlUza1pEYTFqUW1uUjZTUWdKaEc3OVZ5UUw0cmRKWEw5ZmtvU3FEMVlyN0l5ektXMXNTdURrX1FkSXNyQXNPMmZrdEd5UEVuZzVnMV9KeU5CNi10LWllX3NoeXJUQmdIcnpFRFh5N3FwUHFGcThHNDB3d2tmRnkyTTJycEZQN2RqeGVFeDE1ODg2MUhHNll6ZG1zUldrNFVmRWFWY25wc0Q0Zk5XdjlmeXRrbEhyS0l5ckpHMC1LUHRiWXhkanJhdXh6eDNNNkVDWUc5ZUxIdUVhNG1rZmFxX0NVemwta0pJMUFZSVZ5VFkybnJ3blF5Z0VzR1pIbGpiU3BuUWZ1WGlzT3M1dGhkTDZMS0RlQllCRHpkbkVSQ2s2MlJhYXIzX1Nqa0xOb3MwOA?oc=5,GENRE_SIGNAL
2026-05-08,키즈 애니메이션 신작,Google News,1,neutral,"포켓몬 신작 애니메이션, 미국 넷플릭스 출시 연기 - 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5FRlhQNFl3TWNIbE5OVzgwczBsblV6YzQxa1RFbnZpNDN2YWtyQjN0NjRMbXRoR3FUZVBKYnlTOXkwSWRoMmlaRGFkT09haFNlRmVOWTV3?oc=5,GENRE_SIGNAL
2026-05-09,B tv+,Google News,1,neutral,"누적 시청 ‘1억’ 시간 돌파…OTT 구독, B tv+ 하나로 ‘만사형통’ - 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5aNUpDWWRxVGJqOExkdWVkNzNiZG9Sb2d5TFdSNEtpWnFnU1lRMngwZEFVai1TT0ZGZ0p1ZEZ1LVZiYTE3bk1nVl9DMlRZOTlYaHdaeU5n?oc=5,B tv+
2026-05-09,비플,Google News,1,neutral,"2026 경남도민 생활지원금, 모바일 지역화폐(제로페이) 1분 등록 및 결제방법 - 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMiigFBVV95cUxOZ01yaGtYN2xiU3RvQUNYVzUyMVdieGd2aXhOaWFoRXZyY1pDSVhyTVY5djFCZUdlZGFVcUM2anhHdE9tcG9GdFh0R2VzR2FyWDdCNHJMMnJ3ZjR3UV96ejJSXzEzRmtEbXdOblRMOV9sUnkwUG1pdGVXaXdxbE5XbnE4ZGpUdVVzLXc?oc=5,B tv+
2026-05-09,비플,Google News,1,neutral,"연이은 상품권 관련 해킹...비플페이, 선불 충전 상품권 PIN 유출 - 보안뉴스",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1oMUpGQ3l5TVU0c2xnU2hkMkxQYlc0b28tXy0waFBPSDFQcm9ac3Y0QXVBTmxJbWR3RjV0M3BMMThIYThTTl9KWVQwazZHTDZFSHFoN0FXN0dSMUY5dVE?oc=5,B tv+
2026-05-09,디즈니플러스 인기작,Google News,1,neutral,"‘운명전쟁49’, ‘무빙’ 제쳤다…디즈니플러스 韓 역대 최고 시청 기록 - isplus.com",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8za2lwUVE2LS1Ia0xZc2pZemp4dk45d0V4TzZHZFpmaFo4Ylg0RmlzS0ZEQWU4U0k1U0ZMaTIwSk9fWFJvYVI1ZTJPZ1VLTjRiUEZxYjZFRERlNVU?oc=5,OTT_TOP
2026-05-09,OTT 화제작,Google News,1,neutral,"'성난 사람들2', '기생충' DNA 삽입한 자본주의 계층·세대 난투극 [OTT 화제작] - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE93SS1OMXdmWG9Xcmd3YlJIWndEdUFrel9MVjlOSGJURUtlQXd1QzV2LWlFdzBQblYyS1hfdVF0ZjhvS3FXRS1WeWl5NE1QRTQ?oc=5,OTT_TOP
2026-05-09,OTT 화제작,Google News,1,neutral,‘파인’·'나인 퍼즐'·‘조각도시’·‘북극성’…디즈니+가 만든 2025년 화제작 연대기[2025 OTT 결산①] - 스포츠한국,https://news.google.com/rss/articles/CBMicEFVX3lxTE9RSVp5UXVkVzhWMEJFSlhXaVRDeGo2bi1NQ1NuRGFfcjNVV1QxdFFJTkZ6b1I4cndxUVZTeGtxbk1xZzVkMEoydWdKSi00MW5vYjVONlRXZmtRRVI5ZzhySlFudUpxa3dhM2hGYUdhM1nSAXRBVV95cUxOd1NRRnYtYldIaVlmWXRodXdtVWt3LWVKLTdjTmw0Yk5UOURSQ1djdmx1OXh4STZfMFhxR0E1M05KWURKSmxXT1Zpck9teUJQR1Vib3RJTUNtaFRUaUd2REV6dnNQZHdkblRTTUxqY3VXRUlIcQ?oc=5,OTT_TOP
2026-05-09,넷플릭스 신작,Google News,1,neutral,"넷플릭스 신작 라인업, 임영웅 몰아보기→'멋진 신세계' - 네이트 스포츠",https://news.google.com/rss/articles/CBMid0FVX3lxTFB6RVJldHJsSU5FTXdYeW1meURRVHE0X194dTBMY1U5NThibVByazBMRktxeEtKSnNQOXFOVGRBLUxLcEFKUnh6VGMyR3hfRnZQZVRpQ2FTYkQ4Z1V3T29RMXBDczdBOUNCUWkzbThEa1dBbkt3VUZF?oc=5,NEW_RELEASE
2026-05-09,넷플릭스 신작,Google News,1,neutral,"""어버이날엔 임영웅이지""…넷플릭스, 사랑의 콜센타·로코 신작 공개[1일IT템] - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5fX3Y1LW93Mk00czVVSjVZMGhrQ2MtbjExWUs3anpLZXZBa1o5MEY1ZGQ0ZnRFSkw4SUlGMlBqTUhrYkp2bmNNS05JbzFxQWc?oc=5,NEW_RELEASE
2026-05-09,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이의 승부수… 김향기 앞세운 ‘로맨스의 절댓값’, 왜 기대되나 [IS신작] - isplus.com",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBJYWg0aExkNFpoQXF3a1I3d01hcVRrR0F1LWl3U1VyMTVUdEQ4alZhamNERXQ3emF5eXdXVW1pU0dJZkNqWVFCVl9oSU0wSlBPVzh0ZDltVmZXb0U?oc=5,NEW_RELEASE
2026-05-09,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이, 국내 OTT 1위로 올라선 전략 - 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE41SXZxUkVzeERISkZ4dENWWkFnMVlfSWhZX2NfSV9obUU5c0VpNFpJTFJOZmFfSHR4aG9zSS0xYXk4ZV82VF9EUnlpT01BMFdlZEpzUzVWWGdtdC1VM29UdA?oc=5,NEW_RELEASE
2026-05-09,이번주 OTT 신작,Google News,1,neutral,"[금주 OTT 신작] '성난사람들', '하트시그널5', '리버스' 등 공개 - 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE13QWJ3OHpIc2lMUHIwQzBOQmdfc3FIOGZwc1pNN3BvYmN5bXUxY1VjLXBzcFcyMWxpNWhxUWZ0TFBuckVEbVpSb1I0a1h5RGg0a2U3SjdsQmlCNHk0?oc=5,NEW_RELEASE
2026-05-09,이번주 OTT 신작,Google News,1,neutral,"“아빠, 왜 날 만들었어?”… 넷플릭스, 1600억 쏟아부은 ‘이 작품’ 이번주 공개 - 뉴스와",https://news.google.com/rss/articles/CBMikgFBVV95cUxQNTlnNEtmX3VXR2RJOXJzMDBkNUM2VnFtNFdRSEdDX1BLX3lUckhEQUVpSWk5S1dveXFZUjhYRkdNRTFKaXhvS1pkYk1sLTZ5ZU9kZTRUZ3JNT3ZtekY2djY5eTBfY2hoSnd4aDZSN1JtZnpLSC1QSUpRUVJ1LXIwbXVQWkJjMS1kYUNuS2locUwydw?oc=5,NEW_RELEASE
2026-05-09,한국 드라마 화제작,Google News,1,neutral,"'16회 코리아 드라마 어워즈', 별들의 향연 속 마무리 - 경남매일",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBucEtrRWw5c1phUFo1SHJod0M1NDZjWUJqamdYUGRfSnFETkVvQXlERVVhd1daSmhmVm9jdTc0Yk9jUXgzSXBlSjI0N3AtQWRqZllyc0s5RFF1RnctRFBVSzdYVWJHUlVo?oc=5,GENRE_SIGNAL
2026-05-09,범죄 스릴러 드라마,Google News,1,neutral,고현정×장동윤이 선보이는 고밀도 범죄 스릴러! 제작발표회 하이라이트 - sbs.co.kr,https://news.google.com/rss/articles/CBMidkFVX3lxTE0xblo1VXRWd0lZVC1vU2o3dmwxekNWWWZFQlRERmxjbDFaRXJhSmFpdEJtMUg5NTc2STViakxFMkgyYjFCSE83U1FCRGFfOTcyNHEyMi1sLUR0RmVaakxuaDJvbWdlVDJMa2VqRy1QaTUxSHdWbnc?oc=5,GENRE_SIGNAL
2026-05-09,범죄 스릴러 드라마,Google News,1,neutral,"넷플릭스, 미스터리부터 스릴러·휴먼드라마까지 '2025 하반기 신작 공개' - 데일리팝",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1BekRVZVBxbnJqRmd0WmZvelJibVJxODNyeEFVWllUYkxEczZ2NlF3aThjZVR6SV9lODRKM0tsOG8wT3h6MkpSMHNXVnZRNnFJek5aSlNtNEREazhqMkNpRHFpWXVCOEZ2?oc=5,GENRE_SIGNAL
